renda;compras;idade;scrcrdt;sexo
2304.769776603416;2295.6385373861153;23.0;737.0;0.0
2229.839214554568;1445.9424380888931;23.0;737.0;0.0
2431.756156724001;2355.196425774029;23.0;;0.0
2100.111845239994;1377.5652982347883;23.0;737.0;0.0
2109.9784794132656;1398.215339924171;23.0;737.0;0.0
2264.580164845747;1473.227829809656;23.0;737.0;0.0
2250.3489174605215;1434.056198120987;23.0;;0.0
;2078.618901954046;23.0;737.0;0.0
2314.5487227134945;1482.5660480296065;23.0;737.0;0.0
2440.950646105404;2175.932226823907;23.0;737.0;0.0
2169.2923185506793;1396.130055594157;23.0;737.0;0.0
2072.1714340461444;2043.7159625009951;23.0;;0.0
2342.689160603935;2250.762896948138;23.0;737.0;0.0
2320.4161978274237;2229.241934764155;;;0.0
2177.0924907187;1386.4148446707393;23.0;737.0;0.0
2186.2248575356653;1381.0571017333418;23.0;737.0;0.0
2097.5055918821004;1398.6563495000737;23.0;737.0;0.0
2155.2972860374516;2060.1505910012643;23.0;737.0;0.0
2211.9012546103954;1402.2620604202625;23.0;737.0;0.0
;2134.191346901707;;737.0;0.0
2261.2383268381213;2198.272690292675;23.0;737.0;0.0
2242.1388542549366;1512.3996500946528;23.0;737.0;0.0
2382.460851840447;2297.6549177129427;23.0;737.0;0.0
2131.970404043781;2047.41695370946;23.0;737.0;0.0
2122.495646516707;2075.2118817219894;23.0;;
2064.065774722245;1313.165045289788;23.0;737.0;0.0
2122.596810571101;1368.313452905792;23.0;;
2312.0405497768907;2268.9837682446832;23.0;737.0;0.0
2422.62874724618;1574.722843711029;23.0;737.0;0.0
2489.048426856736;2452.9490352628764;23.0;737.0;0.0
2253.6831755378153;1438.557282420447;23.0;737.0;0.0
;2400.2168769800132;23.0;737.0;0.0
2216.071985384586;1990.1262431615535;23.0;737.0;0.0
2349.9803705158724;2298.6678153862003;23.0;737.0;0.0
2420.5640602100225;1527.2471541443263;;737.0;0.0
2277.843875848706;1485.1150446158717;23.0;737.0;0.0
2161.1453325009493;1413.61918444943;;737.0;0.0
;2302.5067868279853;23.0;737.0;
2252.3223888714238;2243.7445557846568;23.0;737.0;0.0
2313.2330223024205;1485.7475905407694;23.0;737.0;0.0
2397.914823199857;;23.0;737.0;0.0
2345.602889867158;2233.6532687214544;23.0;737.0;0.0
2165.1410870085347;2155.1200286244;23.0;;0.0
2325.1602213165534;1480.9477502686045;23.0;737.0;0.0
2033.495055368578;1297.6391057217195;23.0;737.0;0.0
2351.3691201772504;2307.2364550575835;;737.0;0.0
;1398.4768683813863;23.0;737.0;0.0
2138.613600020038;;23.0;737.0;
2283.7297473102435;2025.5189693796467;23.0;737.0;
2187.0476768494145;2152.9309302198753;23.0;;
2337.2058893297485;2124.5776345384356;23.0;737.0;0.0
2456.0401342158884;1663.3116995275936;23.0;737.0;0.0
2220.0154470310745;1419.5289379364203;23.0;737.0;
2125.2159448864177;1444.8099482422106;;;0.0
2388.5275811742504;1491.2237015362864;23.0;737.0;0.0
2161.098691294923;1389.7694807949447;23.0;;0.0
2246.2914518938182;2196.7191041796796;23.0;737.0;0.0
2078.218107734106;1310.7441122014036;23.0;737.0;0.0
2245.196941349596;1448.679499065845;23.0;737.0;0.0
2383.082226210448;2264.2058063945524;23.0;737.0;0.0
2103.85481860716;1436.2544314632319;23.0;737.0;0.0
2260.0311519063844;1488.283659689751;23.0;737.0;0.0
2132.595513822273;1410.9547527876678;23.0;737.0;
2240.4343120996687;2128.4386488545874;23.0;737.0;0.0
2241.1204675944423;;23.0;737.0;0.0
2321.365885675474;1533.405126158783;23.0;737.0;0.0
2107.9941954180786;2100.258704501099;23.0;737.0;0.0
2256.2315484269575;1407.0826076453193;23.0;737.0;0.0
2276.6167562448027;2230.3115611466415;23.0;737.0;0.0
2416.90953199785;1536.5428570553202;23.0;737.0;0.0
2250.5354463698086;2241.368522409402;;737.0;0.0
2189.2866922778953;1381.7445926957778;23.0;737.0;0.0
2082.192420649358;2072.955724879429;23.0;737.0;0.0
2314.684771007283;1485.3125171836543;23.0;737.0;
2379.7760400147904;;23.0;737.0;0.0
2345.781409846451;2289.363828206306;23.0;737.0;0.0
;1498.634559860356;23.0;737.0;0.0
2132.1936014589496;1377.7900487513793;23.0;737.0;0.0
2340.622288460159;1527.2582005936345;;737.0;0.0
1975.6773766716626;1311.8779224432594;;737.0;
;2018.8539196286033;23.0;737.0;0.0
2159.81657102267;1450.5211120918618;23.0;737.0;0.0
;2158.6362242688056;;;0.0
;1432.9978127201807;23.0;737.0;0.0
2258.85547470283;1474.687748886735;23.0;737.0;0.0
2024.6960497432044;1407.3645056091189;23.0;737.0;0.0
2577.2780580103436;2396.2422031282044;23.0;737.0;
2134.3807258140077;1329.3547222110913;23.0;737.0;0.0
2260.6820418849347;1476.8621331135603;23.0;737.0;0.0
2196.3296550859495;2187.465224470139;;737.0;0.0
2237.068174892287;1408.6834875029542;23.0;737.0;0.0
2252.4690373391354;;23.0;737.0;0.0
;1377.1949300545498;23.0;737.0;0.0
2061.6670103193023;2055.7570820761557;23.0;;0.0
2228.951841819501;2222.01639235918;23.0;;0.0
2156.5887558594704;1485.995252225784;23.0;737.0;0.0
2351.6870510549306;1502.1304993642582;23.0;737.0;0.0
;2180.441542769224;23.0;737.0;0.0
;1576.1556432866787;23.0;737.0;0.0
2186.420935128067;1433.0217196516517;23.0;737.0;0.0
2200.510122349525;1392.8609419309887;23.0;737.0;0.0
2272.3271499510347;1445.7771060310133;;737.0;0.0
2056.4331660483467;1883.9768773585088;23.0;737.0;0.0
2328.4197238112706;1465.6970512016344;23.0;737.0;0.0
;1328.09009145264;23.0;737.0;0.0
2247.265300470856;1986.0582990628918;23.0;737.0;
2184.800702134331;1417.6317716961414;23.0;737.0;0.0
2084.945320109501;1984.6277381302514;23.0;;0.0
2414.995578356653;1625.0031854851666;23.0;737.0;0.0
2222.6351017389406;2133.7579824044647;23.0;737.0;
2209.0473553565544;2189.2161535077166;23.0;737.0;0.0
2222.4482797189685;1391.7404483680593;23.0;737.0;0.0
;2208.4020593227046;;737.0;0.0
2215.543183019573;2057.136222129847;23.0;737.0;0.0
2190.608776284625;;;737.0;0.0
2231.5267613042297;2044.8853856237563;23.0;737.0;
2215.9292337924358;1436.0741810952395;23.0;737.0;0.0
2353.790791134683;2218.9655999987044;;737.0;
2260.07769152981;;;737.0;0.0
2271.7609871184713;1439.7184141121224;23.0;737.0;0.0
2471.8643876722363;1624.4840242512764;23.0;737.0;0.0
2189.6440023450796;;23.0;737.0;0.0
2187.4105590256895;1425.090540257554;23.0;737.0;
2290.702649099054;2208.250936452575;;737.0;0.0
2189.237120823219;1447.062724366987;23.0;737.0;0.0
2358.559886945887;1529.966644591073;23.0;737.0;0.0
2311.5374963158774;;23.0;737.0;0.0
2274.468764712114;2146.5748551344896;23.0;737.0;0.0
2142.3864928684607;2134.126970407102;23.0;737.0;
2414.736431951693;2277.5866371788575;23.0;737.0;0.0
2343.4499190088577;2293.4210992893445;23.0;737.0;0.0
2250.723752604894;2073.0186422324464;23.0;737.0;0.0
2283.252852003738;1505.2239079492738;23.0;737.0;0.0
2133.701388165669;1413.4491278581409;23.0;737.0;0.0
;1273.5978131799252;23.0;737.0;0.0
;1566.3818917000765;23.0;737.0;0.0
2253.8650913106717;2199.6813622717286;23.0;737.0;0.0
1982.111474183033;1363.7435058935405;;737.0;0.0
2471.8747870054576;2406.8345983939707;23.0;737.0;0.0
2241.1987384793197;1476.94106061985;23.0;737.0;0.0
2310.3369582607024;1596.9363996414643;23.0;737.0;0.0
;1412.9083167290883;23.0;737.0;0.0
2395.087644662847;1493.45074316123;23.0;737.0;0.0
2166.8115181441585;1428.1456521057019;23.0;737.0;0.0
2071.390579184372;1406.58562166411;23.0;737.0;0.0
2111.184449937678;2060.3904427337493;23.0;737.0;0.0
2257.189141212567;2201.5800187997183;23.0;;0.0
2066.6495254696374;;23.0;737.0;0.0
;1494.2372541140985;23.0;737.0;0.0
;2321.8612711746546;23.0;737.0;0.0
2072.9552600147467;1408.2277652620414;23.0;737.0;0.0
2210.8024613651105;1480.931939858897;23.0;737.0;0.0
2106.383822173166;2018.5090363368959;23.0;737.0;
2228.590527642338;1392.6268007185972;23.0;737.0;0.0
2233.725974249573;2213.3442902872075;23.0;737.0;0.0
2274.1485056650586;1421.319506747222;23.0;737.0;0.0
2015.4464241256605;1911.1992696941832;23.0;737.0;0.0
2193.9318999305265;1438.9651129850265;;737.0;
2238.2511096417265;2232.1500399131405;23.0;737.0;
2202.1933394780135;1418.7856507588515;23.0;737.0;0.0
2211.2876445016027;2104.6959973723847;23.0;737.0;0.0
2241.121164268234;1399.1338239299828;23.0;737.0;0.0
2295.2913773075175;1494.5619381479667;23.0;737.0;0.0
2325.6619898134923;2295.805082359379;23.0;737.0;0.0
2299.3361591509793;2244.7631465288646;23.0;737.0;
2171.9936581950956;2033.6331173389044;23.0;737.0;0.0
2171.0377100630008;2087.4224507664367;23.0;737.0;0.0
2190.735132710348;1433.590801236109;23.0;737.0;0.0
2265.0850006484234;1434.3048025364778;23.0;737.0;0.0
2277.1531435148167;2164.0844238786067;23.0;737.0;0.0
2269.6321656294112;2108.087344301434;23.0;737.0;0.0
2259.6632732070075;1467.4016505393693;23.0;737.0;0.0
2224.449410263922;2215.2939776672624;23.0;737.0;0.0
2299.333561702078;1547.254207852105;23.0;737.0;0.0
2339.7852856506497;;23.0;737.0;
2372.4289240441612;1614.857039907517;;737.0;0.0
2314.050488566161;2085.9548511643866;23.0;737.0;0.0
2175.1677009234145;1423.1777688350862;23.0;737.0;
2353.3505457932006;1522.9753165666152;23.0;737.0;0.0
;2208.623803525754;23.0;737.0;0.0
2134.3050906793706;2011.892392606856;23.0;737.0;0.0
2228.1646803227836;2100.5095026915005;23.0;737.0;0.0
;;23.0;737.0;0.0
2144.8193894301153;1398.7665686662442;23.0;737.0;0.0
2090.5651024370472;1376.441112904124;23.0;737.0;0.0
;2194.275565281312;23.0;737.0;0.0
2277.0861822493393;2245.8753995812067;23.0;737.0;0.0
2229.8125550192203;2186.7341151148316;;737.0;0.0
;2343.610177062708;23.0;737.0;0.0
2376.2234980126495;2308.2699073654912;23.0;737.0;0.0
2036.2493379788648;2005.3245916707672;23.0;737.0;0.0
2133.631513848123;1934.0981466096414;23.0;737.0;0.0
2131.158234131772;1432.1500761503323;23.0;;0.0
2331.1282118989097;1478.9008350996714;23.0;737.0;
2024.4616562186452;1438.8003760647791;23.0;737.0;0.0
2304.6291378410006;2080.8703980309524;;737.0;0.0
2230.6072768373124;1468.820125792512;23.0;737.0;0.0
2417.3377288927527;2197.1191644090723;23.0;737.0;0.0
2230.5051793988223;2186.384269441512;23.0;737.0;0.0
;1393.9741240349074;;737.0;0.0
2192.9994280989226;1451.1083182287462;23.0;737.0;0.0
2200.0728453037987;2197.582704590746;;737.0;0.0
2219.9267095263867;2218.815184907767;23.0;;0.0
2453.3189539634996;1557.4948608302122;23.0;737.0;0.0
2143.786326840543;2101.367827108107;23.0;737.0;0.0
;2232.592789957849;23.0;737.0;
2244.475755434335;1497.9841288814016;23.0;737.0;0.0
2141.526424141256;1351.0639825221845;23.0;737.0;0.0
2221.871383545298;2131.3043434216297;23.0;737.0;0.0
2383.3876869803903;1543.064962492407;23.0;737.0;
;1555.0289151785278;23.0;737.0;0.0
2291.343717997153;2186.911827395256;23.0;737.0;0.0
2311.11368701714;2210.749403001342;23.0;737.0;0.0
2153.837553205367;1393.9277959806022;23.0;737.0;0.0
2330.39454354847;2066.021553997842;23.0;;
2049.555602282797;1361.5240629294294;23.0;737.0;0.0
2238.5228817717752;2191.5329201366953;23.0;737.0;0.0
2288.436080650811;2265.8858919076893;23.0;737.0;
2158.6075350430756;2107.4413260799242;23.0;;0.0
2231.585326158634;2189.6892912183057;23.0;737.0;0.0
2413.598666941057;2339.670745726091;23.0;737.0;0.0
2233.577165896244;1401.3955740610227;23.0;737.0;0.0
2350.362672173448;2295.928827260369;23.0;737.0;0.0
2268.030213699811;2221.5326647249376;23.0;737.0;0.0
2214.3603412902276;1418.4676226752797;23.0;737.0;0.0
2253.93642897913;1437.2829214947787;23.0;737.0;0.0
2149.8693385082333;2122.317959852464;23.0;737.0;0.0
2087.700254977877;2045.1828813109564;23.0;737.0;0.0
2281.837505450641;1444.3804690695945;23.0;737.0;0.0
2277.5409918571;2217.588321311891;23.0;737.0;0.0
2283.941255625323;2120.6098699622958;23.0;737.0;0.0
;2261.8474305490754;23.0;737.0;0.0
2098.4305452824074;;23.0;737.0;
2323.885050366064;2235.9688797788144;23.0;;
2128.9758288196076;1386.1297454378703;23.0;737.0;0.0
2329.0721750016496;2277.914481959926;23.0;737.0;0.0
2247.9450674626914;;23.0;737.0;0.0
2180.337004200274;2136.156901163004;23.0;737.0;0.0
2139.8470438782265;1462.2427438219418;23.0;737.0;0.0
2233.3447080456253;1423.261641297419;23.0;737.0;0.0
2223.0387788637636;1390.9156306130176;23.0;737.0;0.0
2379.8125343906186;2036.6699740861952;23.0;;0.0
2322.5647489103503;1571.0013979876182;23.0;737.0;0.0
2231.5379159217455;2152.4574027007257;23.0;737.0;0.0
2290.4707451575446;1581.2654491668268;23.0;737.0;0.0
2314.112567271476;;23.0;;0.0
2171.187813900868;2108.7493192026623;23.0;737.0;0.0
2162.065908686349;1417.5383427776062;23.0;737.0;0.0
2322.391523231496;1472.912729520144;23.0;;0.0
2173.1341869353478;2021.9109722393632;23.0;737.0;0.0
2210.9994326029537;2185.5181315081754;23.0;737.0;0.0
2318.8432530661007;1508.7505057034386;23.0;737.0;0.0
2251.5738620323427;2214.4468880585628;23.0;737.0;0.0
2248.344846428603;;23.0;;0.0
2251.494192432371;2160.4465593455093;23.0;737.0;0.0
2239.289588232105;1462.3526104925054;23.0;737.0;0.0
2278.2281310368267;1491.255314458051;23.0;737.0;0.0
;2150.126599918004;;737.0;0.0
;2035.119320665162;23.0;737.0;0.0
2277.9933171044004;1524.9528190023927;23.0;737.0;0.0
2206.9683319458036;1627.1869535178273;23.0;737.0;0.0
2355.866165645332;1521.0344029126052;23.0;;
2214.275186657994;1459.9524359673414;23.0;737.0;0.0
2423.489415017832;2385.0585292034775;23.0;737.0;0.0
2281.758476921166;2029.8989963285726;23.0;;0.0
2360.228361523127;;23.0;737.0;0.0
2373.246033742661;1551.4963333110454;23.0;737.0;0.0
2287.824576414518;1434.1643056713874;23.0;;0.0
2356.273499916737;2123.7502286001513;23.0;737.0;0.0
2493.687077845608;2405.312570794058;23.0;737.0;0.0
2108.1190711622635;2034.7422744691803;;737.0;0.0
2308.656601146206;2304.297821227121;23.0;737.0;0.0
2179.281297794236;1416.272099612582;23.0;737.0;0.0
2079.4206407617194;1317.692051577754;23.0;;0.0
2369.0990753474334;2164.4558132854486;23.0;;0.0
2153.2089092186975;1994.7029122391218;23.0;737.0;0.0
2275.790521964087;1424.044499097822;23.0;737.0;0.0
2163.323920012513;1348.5192762838926;23.0;737.0;0.0
2029.2282602787868;;23.0;737.0;0.0
2228.0148715319124;1434.602616466788;23.0;737.0;0.0
2330.794458379189;2294.5312440296893;23.0;;0.0
;1373.8851117071317;23.0;;0.0
2205.387521842573;1489.9359418468175;23.0;737.0;0.0
2456.846502309496;2404.6598713436383;23.0;737.0;
2302.999092775142;2129.424035902123;23.0;737.0;
2131.0687367109717;2015.6478920003524;23.0;;0.0
;1426.3441284459104;23.0;737.0;
2416.507707785108;2201.464305905128;23.0;737.0;0.0
2083.354763479044;;23.0;737.0;0.0
2180.896807775526;;23.0;737.0;0.0
2024.1778849642692;1317.394124534046;23.0;737.0;0.0
2267.0158962505684;1484.0070118194478;23.0;737.0;0.0
2099.638853396268;1432.7445592328165;23.0;737.0;0.0
2015.0501670406593;1941.049254790836;23.0;737.0;0.0
;1469.03512881667;23.0;;0.0
2473.1870637587303;2457.409845401999;23.0;737.0;0.0
2262.2781149174207;;23.0;737.0;0.0
2136.153608209124;1351.8598493292463;23.0;737.0;0.0
2244.326319776399;2233.4327414333425;23.0;737.0;0.0
;2036.676721094986;23.0;737.0;0.0
2215.13726219975;1414.894850300437;23.0;737.0;0.0
2103.7524635766695;2013.398706497279;23.0;737.0;
2193.3636628212166;2126.089468627611;23.0;737.0;0.0
2446.4557885349527;2280.1706421564363;23.0;737.0;0.0
2524.0576234588475;2414.9765708495256;;;0.0
2149.615921383198;1413.567264115601;23.0;737.0;
2133.077853655114;1335.0282921231787;23.0;737.0;0.0
2230.1552102436835;1951.8150888569717;23.0;;0.0
2342.693184084365;1503.7964219811997;23.0;737.0;0.0
2273.8332176615377;2232.155238484784;23.0;737.0;0.0
2151.8177950117156;1344.329759083258;23.0;;0.0
2469.844803868719;;23.0;;0.0
;1435.3450521202406;23.0;737.0;
2088.2471515086095;1462.0138127048738;;737.0;0.0
2115.4083982937254;2092.31119434552;23.0;;0.0
2143.6610991588173;1346.0760690112495;23.0;737.0;0.0
;2150.49815325942;23.0;737.0;
2141.7819211448764;;23.0;737.0;0.0
2426.958799328573;1516.1024842356055;23.0;737.0;
2212.332485555735;2205.9002967417646;23.0;737.0;0.0
2276.4586343907426;2162.503701279069;23.0;737.0;0.0
2141.5729539072245;;23.0;;0.0
2319.0112047426705;2308.7914859777034;;737.0;0.0
2257.594636948416;2236.8526694716393;23.0;737.0;0.0
2213.4340150903026;2193.5628761318203;23.0;;0.0
2168.1885677645137;1381.8580828563372;23.0;737.0;
2201.7614396362424;2033.0332383656494;23.0;737.0;0.0
2208.788101058007;;23.0;737.0;
2307.9185952956195;2122.5422085249093;;737.0;0.0
2220.0114101491754;2138.9416605000806;23.0;737.0;
2296.3215799802592;1427.4372228549214;23.0;737.0;0.0
2280.02934488389;1558.284431486851;;737.0;0.0
2375.2248673796003;2372.373795277036;23.0;737.0;0.0
2239.4585409804617;2224.4487226568767;23.0;;0.0
2440.4445331953407;2241.7099535545576;23.0;737.0;
1912.5217916382876;1286.9770494620727;;737.0;0.0
2297.0823615209197;2237.7482724437355;;737.0;0.0
2182.382081145668;;;737.0;0.0
;2388.863882222583;23.0;737.0;0.0
2266.553647557244;;23.0;737.0;
2319.7466571353784;2275.7453489723384;23.0;737.0;0.0
2170.416912545847;1388.7768504429034;23.0;737.0;0.0
2360.064483252;2192.396252134217;23.0;737.0;0.0
;1567.755042373847;23.0;737.0;0.0
2238.4741190268055;1591.7191856872682;23.0;737.0;0.0
;1338.0084359945963;23.0;737.0;
2059.2640390741813;1338.51580664925;;737.0;0.0
;2333.24952979888;23.0;737.0;0.0
2224.666617124216;2070.3364028816322;23.0;737.0;0.0
2264.11874056171;1415.900736767772;;737.0;0.0
2335.6580617392233;2199.3355478982767;23.0;737.0;0.0
2240.380216450431;;;737.0;
2551.3291752494106;2523.8711545656015;23.0;737.0;0.0
;1402.8855275667806;23.0;;0.0
2032.5769878849862;1970.1659058344237;23.0;737.0;0.0
2020.203246392225;1339.096417348275;23.0;737.0;0.0
2228.8256809159493;2195.707420760729;23.0;737.0;0.0
2361.324520350868;1472.4704372867222;23.0;737.0;0.0
2428.6060082374006;2241.31746177256;23.0;737.0;0.0
2172.5366635035507;2132.1249089556195;23.0;737.0;
2149.0431590591406;1344.3778414925582;23.0;737.0;0.0
2181.042283380657;1414.7680942334168;23.0;737.0;0.0
2334.0986429815093;1459.369845740689;23.0;737.0;
2260.7153283846405;;23.0;737.0;0.0
;;23.0;737.0;0.0
2255.3517645749066;2120.190430090182;23.0;737.0;0.0
2205.912987403878;2189.852533749304;23.0;;0.0
2383.678270832808;2185.3007788212835;;737.0;0.0
1965.864939017363;1935.7934826175106;23.0;737.0;0.0
2111.144651308419;1975.7008803841518;23.0;737.0;
2273.9914669006357;2220.0190629173035;23.0;737.0;0.0
2292.9557289233476;2246.7094630163633;23.0;737.0;0.0
2161.7966432528324;2019.0219523689213;23.0;737.0;0.0
2249.051771500154;2086.683700949062;23.0;737.0;0.0
2455.7704214086157;2345.543334200719;23.0;737.0;0.0
2144.8840778097424;1368.5365858774376;23.0;737.0;
2192.253282563396;1363.1510413516544;;;0.0
2266.7886986890444;2175.085025826222;23.0;737.0;0.0
2227.8293587305566;1509.8078958163185;23.0;737.0;
2405.215832187307;2328.6317021556174;23.0;737.0;0.0
2118.868839809186;1385.7489786228903;23.0;737.0;0.0
2251.1155621798666;2179.3073345536036;23.0;;0.0
2336.55694553144;2293.5956193807356;23.0;737.0;0.0
2171.0538423128555;1413.340208839333;23.0;737.0;0.0
2208.761796315097;2138.4361834043057;23.0;737.0;0.0
2285.6020422678107;1420.5480193398023;;737.0;0.0
;2353.2987255717994;23.0;737.0;0.0
2235.602113728313;2229.5076886310835;;737.0;0.0
2269.0494097319747;1485.2077140040105;23.0;737.0;0.0
2444.676166382519;2182.288030276122;23.0;737.0;0.0
;1381.7080621120726;23.0;737.0;0.0
2247.1029320895677;1480.597489227043;23.0;737.0;0.0
2099.391726146932;1328.5113137714523;23.0;737.0;0.0
2298.5695691931805;1455.5575587500632;23.0;737.0;0.0
2200.1927782142657;1474.006398198758;23.0;737.0;0.0
2273.691124700792;2243.466493745038;23.0;;0.0
2123.767172972261;1349.4177336016753;23.0;737.0;0.0
2317.506631012938;2308.038699675331;;737.0;0.0
2245.714643630943;2131.8464908917313;;737.0;0.0
2180.4477509103704;1397.1399978237337;23.0;737.0;0.0
2193.883990472173;2082.297963141289;23.0;737.0;0.0
2005.098690571318;1878.3037566731896;23.0;737.0;0.0
2180.0590947820497;1980.7171823911278;23.0;737.0;0.0
;1438.7509396974476;23.0;;0.0
2289.5860330960786;2285.8774317203593;23.0;737.0;0.0
2118.8305144722717;1397.3154324940026;;737.0;0.0
2286.9865011993243;2165.416273852083;23.0;737.0;0.0
2182.9768532311195;1407.5387289334706;23.0;737.0;0.0
2230.9230847843246;2116.205524333618;;737.0;0.0
2308.507719250925;;23.0;737.0;0.0
2215.4236421979926;1928.473290099889;23.0;737.0;0.0
;2339.2801520291914;23.0;737.0;0.0
2376.4865293525204;;23.0;737.0;0.0
2401.9140548895602;2354.0315099391355;;737.0;0.0
2258.7169148247685;2245.9668345502423;23.0;;0.0
2309.710114902302;2256.9828742504565;23.0;737.0;0.0
2291.0029934384834;1499.2513719458075;23.0;737.0;
2247.081313120022;2239.569090104202;23.0;737.0;0.0
2350.7939451788957;1525.4001244567166;23.0;737.0;0.0
2332.9298001170955;1485.3581545216232;23.0;737.0;0.0
2361.442308289661;2274.982908003121;23.0;737.0;0.0
2144.2977263948746;2006.2874014247438;;737.0;0.0
2270.571031041734;;23.0;737.0;0.0
2255.263960923637;1490.8617545488007;23.0;737.0;0.0
;2253.6194994178513;23.0;737.0;0.0
;2185.8811148059817;23.0;737.0;0.0
2248.1803280329505;2079.9167071484344;23.0;737.0;0.0
2212.3666483645006;1432.5473951638526;23.0;737.0;0.0
2086.054298130214;1349.2342284183285;23.0;737.0;0.0
2056.052410315286;1281.350630982377;23.0;737.0;0.0
;1445.8228616767497;23.0;737.0;0.0
2235.4936534600583;;23.0;737.0;0.0
2195.894313807181;1432.6626908896662;23.0;737.0;
2042.209035332137;1309.005050052869;23.0;737.0;0.0
2193.4536849173737;1998.168197796714;;737.0;0.0
2343.386239076079;1535.92025226919;23.0;737.0;0.0
2250.6770369514024;1483.7220792109945;;737.0;0.0
;1384.4693659512538;23.0;737.0;0.0
2120.034570421831;1351.1447952463993;23.0;737.0;0.0
2322.9473455598313;2316.0548791372194;23.0;737.0;0.0
2171.9205014872878;2153.4089916002386;23.0;737.0;0.0
;2239.698775264646;23.0;737.0;
2263.856738652804;;23.0;737.0;0.0
2484.225050124365;1562.8024782295242;23.0;737.0;0.0
2410.891349133843;2381.874251767137;23.0;737.0;0.0
2293.694955116532;2221.7479158139477;;737.0;0.0
2003.9711774395746;1369.8813914128293;23.0;737.0;0.0
2315.449828078146;2216.1279957878537;23.0;737.0;0.0
;2033.560631737281;23.0;737.0;
2029.6112372383507;1917.1443152087875;23.0;;
2350.5596774281603;2323.5426996957917;23.0;737.0;0.0
1970.1314320161055;1230.8920987011613;23.0;737.0;0.0
2146.9268990679475;1345.265793666016;23.0;737.0;0.0
2242.420761263773;1406.0960348731198;23.0;737.0;0.0
2263.6183757347326;2050.3589457239086;23.0;737.0;0.0
2205.6614735319413;2076.4778627309447;23.0;737.0;0.0
2040.5021530674248;;23.0;737.0;0.0
2450.294269393874;2055.3996055676016;23.0;737.0;0.0
2186.4302455002503;1470.1971279386285;23.0;737.0;0.0
;2338.9441356595075;23.0;737.0;0.0
2366.2704171728246;2175.952479725887;23.0;737.0;0.0
2048.7997572686622;1314.9020380958232;23.0;737.0;0.0
2247.9934984751667;1398.6109217113205;23.0;737.0;0.0
2059.93356794991;1449.6129925747437;23.0;737.0;0.0
2359.096661729789;2160.850011083834;23.0;737.0;0.0
2525.104717539106;2371.8551424324705;;;0.0
2134.8424216435287;1448.4811997575862;23.0;737.0;0.0
2178.553148757199;;23.0;737.0;0.0
2184.7043561704536;1531.0478901117722;23.0;737.0;0.0
2335.0753649244753;2197.0508597977832;23.0;737.0;0.0
2257.8084222353486;1488.2164908617256;23.0;737.0;0.0
2228.6111486259947;1393.6813537742023;23.0;737.0;0.0
2207.0706128641937;2155.2783451192186;23.0;737.0;0.0
2198.2569152926326;1478.799820274951;23.0;;
;;23.0;737.0;
2339.107991722895;;23.0;737.0;
2175.1498257463554;1355.52522527335;23.0;737.0;0.0
2225.564435732562;1537.430304245154;23.0;737.0;0.0
2249.207773315268;1506.832923555006;23.0;737.0;0.0
2288.7996591169504;;23.0;737.0;0.0
2321.9519365631418;1506.127029962168;23.0;737.0;0.0
2038.9762945691823;1306.5837676100111;23.0;737.0;0.0
;1471.9787322114305;23.0;737.0;0.0
;1450.791342648171;;737.0;
2229.0024830914585;;23.0;737.0;0.0
2135.688582314447;1399.9830373189764;23.0;737.0;0.0
2349.2586118334702;1533.3146438184808;;737.0;0.0
2071.2303965205974;1400.7673111012627;23.0;737.0;0.0
2089.365075112404;1947.3616233885707;23.0;737.0;
2138.1977510981737;1437.1867270578657;23.0;737.0;0.0
2224.6658619114446;1522.9029962461357;23.0;737.0;0.0
2369.739645255583;2353.4239606965866;23.0;737.0;0.0
2264.622181825969;1438.9198829238567;23.0;737.0;0.0
2165.436181362046;2120.1138252152637;23.0;737.0;0.0
2236.6509586127754;2204.9845474706312;23.0;737.0;0.0
2223.854637171926;1398.0421498965522;23.0;737.0;0.0
2267.4380710063533;2139.61915409789;23.0;737.0;0.0
2420.348710976992;2298.5305593850853;23.0;737.0;0.0
2169.659888679663;1415.1294429069094;23.0;737.0;
2259.9339566465324;2160.0276304414415;23.0;737.0;
2113.090168522737;2026.6796135231657;23.0;737.0;0.0
2279.6706450310476;2149.776381802099;23.0;737.0;0.0
;2442.3265753692453;23.0;737.0;0.0
;1373.6992873991385;23.0;737.0;0.0
2338.6486270367454;1543.1610204234667;23.0;737.0;0.0
2071.169185640395;1392.2585736254318;23.0;737.0;0.0
2333.115447180921;2310.8095988914706;23.0;737.0;0.0
2470.5817054128365;1560.731981537496;23.0;737.0;0.0
2274.5320023324175;2198.3976905019526;23.0;737.0;0.0
2394.9305106886104;1546.0257905238666;23.0;;0.0
2178.566525079867;1998.298990247274;23.0;737.0;0.0
2043.9824002558748;1326.0508045336003;23.0;737.0;0.0
;1322.5493141095662;23.0;737.0;
2267.642815639612;2020.1933969016668;23.0;737.0;0.0
2166.4839344835427;2060.6992644939655;;737.0;0.0
2147.523499403884;1379.9914669752543;23.0;737.0;0.0
2195.4707344120725;;23.0;737.0;
;2370.767056873103;23.0;737.0;0.0
2389.1060164557025;2163.9155635056018;23.0;737.0;0.0
2056.13232272339;1328.7374469564668;23.0;737.0;0.0
2146.4028368429417;;;737.0;0.0
2265.165919355117;2155.723586313341;23.0;737.0;0.0
